solver_name,task,benchmark_name,instance,answer
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-bw2.pfile-4-02.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,A-3-grd_8034_1_2,YES
mu-toksia-glucose,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
mu-toksia-glucose,DS-PR,iccma19,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
mu-toksia-glucose,DS-PR,iccma19,A-4-grd_7891_3_9,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-admbuster_1000,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-admbuster_2000,YES
mu-toksia-glucose,DS-PR,iccma19,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08,YES
mu-toksia-glucose,DS-PR,iccma19,B-1-BA_100_20_1,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-BA_120_20_2,YES
mu-toksia-glucose,DS-PR,iccma19,B-1-BA_40_30_3,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-BA_40_60_2,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-BA_40_80_4,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-grd_156_3_6,YES
mu-toksia-glucose,DS-PR,iccma19,B-1-grd_1892_1_3,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-grd_1948_5_1,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-grd_3018_3_7,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-massachusetts-archiver_20090912_0208.gml.50,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-stb_138_162,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-stb_161_74,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-stb_199_128,NO
mu-toksia-glucose,DS-PR,iccma19,B-1-university-of-pretoria_20150805_1406.normalized.gml.80,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,YES
mu-toksia-glucose,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-BA_140_30_5,YES
mu-toksia-glucose,DS-PR,iccma19,B-2-comune-di-castellanza_20151218_2338.gml.80,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-stb_287_202,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-stb_291_2,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-stb_330_291,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-stb_410_118,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-stb_625_161,NO
mu-toksia-glucose,DS-PR,iccma19,B-2-WS_200_20_90_50,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_327_100,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_339_393,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_380_405,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_390_450,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_428_430,YES
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_430_209,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_457_193,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_522_11,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_590_330,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_696_368,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_696_412,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_763_492,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-stb_767_429,NO
mu-toksia-glucose,DS-PR,iccma19,B-3-WS_300_16_70_30,YES
mu-toksia-glucose,DS-PR,iccma19,B-3-WS_300_16_90_30,NO
mu-toksia-glucose,DS-PR,iccma19,B-4-stb_547_485,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-admbuster_10000,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-admbuster_1000,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-admbuster_6000,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-admbuster_8000,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07,YES
mu-toksia-glucose,DS-PR,iccma19,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-BA_120_20_5,YES
mu-toksia-glucose,DS-PR,iccma19,C-1-BA_60_60_2,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-BA_80_20_4,YES
mu-toksia-glucose,DS-PR,iccma19,C-1-bluestar-or-us.gml.20,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-calaveras-transit_20151216_1707.gml.50,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-ER_100_100_3,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-grd_1222_5_4,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-grd_3018_3_7,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-grd_489_5_8,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-grd_5178_1_1,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-grd_8034_1_2,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-stb_234_487,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-stb_373_251,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-stb_463_93,NO
mu-toksia-glucose,DS-PR,iccma19,C-1-WS_200_28_70_10,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,NO
mu-toksia-glucose,DS-PR,iccma19,C-2-stb_304_352,NO
mu-toksia-glucose,DS-PR,iccma19,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b1,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b16,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b17,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b2,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b23,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b24,NO
mu-toksia-glucose,DS-PR,iccma19,Medium-result-b25,NO
mu-toksia-glucose,DS-PR,iccma19,n100p3q34ve,NO
mu-toksia-glucose,DS-PR,iccma19,n100p5q2,NO
mu-toksia-glucose,DS-PR,iccma19,n128p5q2_ve,NO
mu-toksia-glucose,DS-PR,iccma19,n160p3q24e,NO
mu-toksia-glucose,DS-PR,iccma19,n160p5q2_ve,NO
mu-toksia-glucose,DS-PR,iccma19,n192p5q2_ve,NO
mu-toksia-glucose,DS-PR,iccma19,n224p5q2_ve,NO
mu-toksia-glucose,DS-PR,iccma19,n256p3q08n,NO
mu-toksia-glucose,DS-PR,iccma19,n256p5q2_e,NO
mu-toksia-glucose,DS-PR,iccma19,n320p5q2_n,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b100,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b101,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b10,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b102,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b103,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b104,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b105,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b106,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b107,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b108,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b11,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b12,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b13,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b14,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b15,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b16,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b17,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b18,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b19,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b20,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b21,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b2,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b22,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b23,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b24,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b25,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b26,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b27,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b28,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b29,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b30,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b31,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b3,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b33,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b34,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b35,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b36,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b37,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b38,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b39,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b40,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b41,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b4,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b42,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b43,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b44,YES
mu-toksia-glucose,DS-PR,iccma19,Small-result-b45,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b46,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b47,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b48,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b49,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b50,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b51,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b5,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b52,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b53,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b54,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b55,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b56,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b57,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b58,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b59,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b60,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b61,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b6,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b62,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b63,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b64,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b65,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b66,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b67,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b68,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b69,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b70,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b71,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b72,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b73,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b74,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b75,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b76,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b77,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b78,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b79,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b80,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b81,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b8,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b82,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b83,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b84,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b85,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b86,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b87,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b88,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b89,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b90,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b91,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b9,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b92,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b93,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b94,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b95,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b96,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b97,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b98,NO
mu-toksia-glucose,DS-PR,iccma19,Small-result-b99,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-admbuster_1000,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-admbuster_2000,YES
mu-toksia-glucose,DS-PR,iccma19,T-1-admbuster_4000,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-admbuster_6000,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-BA_100_10_3,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-BA_100_10_5,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-BA_20_60_3,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-BA_40_50_2,YES
mu-toksia-glucose,DS-PR,iccma19,T-1-BA_80_30_3,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-caravan-airport-transportation_20151216_1604.gml.20,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-cascadespoint-or-us.gml.20,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-ER_100_30_5,YES
mu-toksia-glucose,DS-PR,iccma19,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-grd_1222_5_4,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-grd_156_3_6,YES
mu-toksia-glucose,DS-PR,iccma19,T-1-grd_1892_1_3,YES
mu-toksia-glucose,DS-PR,iccma19,T-1-grd_2130_2_7,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-stb_127_253,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-stb_192_170,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-stb_218_401,NO
mu-toksia-glucose,DS-PR,iccma19,T-1-stb_280_229,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-admbuster_10000,YES
mu-toksia-glucose,DS-PR,iccma19,T-2-admbuster_8000,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf,YES
mu-toksia-glucose,DS-PR,iccma19,T-2-grd_1697_5_7,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-grd_3018_3_7,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-grd_3434_3_2,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-grd_4383_1_10,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-grd_5178_1_1,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-stb_265_466,NO
mu-toksia-glucose,DS-PR,iccma19,T-2-stb_339_81,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
mu-toksia-glucose,DS-PR,iccma19,T-3-grd_8034_1_2,NO
mu-toksia-glucose,DS-PR,iccma19,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
mu-toksia-glucose,DS-PR,iccma19,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
mu-toksia-glucose,DS-PR,iccma19,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
mu-toksia-glucose,DS-PR,iccma19,T-4-grd_6756_4_7,NO
mu-toksia-glucose,DS-PR,iccma19,T-4-grd_8020_3_4,NO
mu-toksia-glucose,DS-PR,iccma21,b_10_10_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_1_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_2_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_3_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_4_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_5_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_6_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_7_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_8_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_10_9_10,NA
mu-toksia-glucose,DS-PR,iccma21,b_5_10_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_10_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_10_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_10_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_10_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_1_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_2_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_2_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_2_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_2_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_2_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_3_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_4_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_4_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_4_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_4_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_4_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_5_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_6_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_6_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_6_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_6_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_6_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_7_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_8_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_8_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_8_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_8_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_8_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_5_9_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_10_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_10_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_10_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_10_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_10_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_1_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_2_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_2_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_2_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_2_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_2_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_3_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_4_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_4_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_4_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_4_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_4_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_5_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_6_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_6_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_6_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_6_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_6_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_7_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_8_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_8_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_8_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_8_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_8_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_6_9_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_10_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_10_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_10_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_10_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_10_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_1_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_2_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_2_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_2_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_2_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_2_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_3_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_4_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_4_6,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_4_7,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_4_8,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_4_9,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_5_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_6_10,NO
mu-toksia-glucose,DS-PR,iccma21,b_7_6_6,NO
