solver_name,task,benchmark_name,instance,answer
solution,DS-PR,iccma17,metro-st-louis_20130916_1522.gml.80,NO
solution,DS-PR,iccma17,orange-county-transportation-authority_20151202_1534.gml.20,YES
solution,DS-PR,iccma17,rtc-ride_20141220_0137.gml.80,NO
solution,DS-PR,iccma17,ruter.no_20151217_2005.gml.80,NO
solution,DS-PR,iccma17,ruter.no_20151217_2005.gml.80.arg2,NO
solution,DS-PR,iccma17,scc_1046_50_20_12,NO
solution,DS-PR,iccma17,scc_1106_70_10_20,NO
solution,DS-PR,iccma17,scc_1440_60_5_22,NO
solution,DS-PR,iccma17,scc_1450_40_5_10,NO
solution,DS-PR,iccma17,scc_1457_30_5_21,NO
solution,DS-PR,iccma17,scc_1460_40_20_20,NO
solution,DS-PR,iccma17,scc_1476_70_15_24,NO
solution,DS-PR,iccma17,scc_1480_60_5_3,NO
solution,DS-PR,iccma17,scc_387_50_10_19,NO
solution,DS-PR,iccma17,scc_5203_50_10_4,NO
solution,DS-PR,iccma17,scc_5327_70_20_5,NO
solution,DS-PR,iccma17,scc_5789_30_10_1,NO
solution,DS-PR,iccma17,scc_6068_50_5_3,NO
solution,DS-PR,iccma17,scc_6083_40_5_4,NO
solution,DS-PR,iccma17,scc_6140_30_10_5,NO
solution,DS-PR,iccma17,scc_647_60_15_6,NO
solution,DS-PR,iccma17,scc_6542_60_5_4,NO
solution,DS-PR,iccma17,scc_7123_70_5_5,NO
solution,DS-PR,iccma17,scc_7210_40_15_1,NO
solution,DS-PR,iccma17,scc_8409_30_10_4,NO
solution,DS-PR,iccma17,scc_8643_60_5_2,NO
solution,DS-PR,iccma17,scc_8752_70_20_1,NO
solution,DS-PR,iccma17,scc_9013_50_15_5,NO
solution,DS-PR,iccma17,scc_9183_50_5_4,NO
solution,DS-PR,iccma17,scc_9446_70_5_2,NO
solution,DS-PR,iccma17,sembuster_1200,NO
solution,DS-PR,iccma17,sembuster_1500,NO
solution,DS-PR,iccma17,sembuster_1800,NO
solution,DS-PR,iccma17,sembuster_2400,NO
solution,DS-PR,iccma17,sembuster_3000,NO
solution,DS-PR,iccma17,sembuster_300,NO
solution,DS-PR,iccma17,sembuster_3600,NO
solution,DS-PR,iccma17,sembuster_3600.arg2,NO
solution,DS-PR,iccma17,sembuster_4200,NO
solution,DS-PR,iccma17,sembuster_4800,NO
solution,DS-PR,iccma17,sembuster_5400,NO
solution,DS-PR,iccma17,sembuster_6000,NO
solution,DS-PR,iccma17,sembuster_600,NO
solution,DS-PR,iccma17,sembuster_7500,NO
solution,DS-PR,iccma17,sembuster_900,NO
solution,DS-PR,iccma17,south-metro-area-regional-transit_20151216_1704.gml.20,YES
solution,DS-PR,iccma17,spacecoast_fl_2015-12-02.gml.50,NO
solution,DS-PR,iccma17,stb_340_455,NO
solution,DS-PR,iccma17,stb_379_470,NO
solution,DS-PR,iccma17,stb_388_75,NO
solution,DS-PR,iccma17,stb_422_250,NO
solution,DS-PR,iccma17,stb_428_430,NO
solution,DS-PR,iccma17,stb_434_435,NO
solution,DS-PR,iccma17,stb_437_87,NO
solution,DS-PR,iccma17,stb_471_389,NO
solution,DS-PR,iccma17,stb_474_78,NO
solution,DS-PR,iccma17,stb_480_171,NO
solution,DS-PR,iccma17,stb_496_268,NO
solution,DS-PR,iccma17,stb_499_147,NO
solution,DS-PR,iccma17,stb_541_355,NO
solution,DS-PR,iccma17,stb_547_485,NO
solution,DS-PR,iccma17,stb_559_238,NO
solution,DS-PR,iccma17,stb_593_45,NO
solution,DS-PR,iccma17,stb_596_207,NO
solution,DS-PR,iccma17,stb_634_218,NO
solution,DS-PR,iccma17,stb_639_212,NO
solution,DS-PR,iccma17,stb_657_104,NO
solution,DS-PR,iccma17,stb_657_292,NO
solution,DS-PR,iccma17,stb_697_110,NO
solution,DS-PR,iccma17,thecomet_20131025_1906.gml.20,NO
solution,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20,NO
solution,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20.arg2,YES
solution,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80,NO
solution,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80.arg2,NO
solution,DS-PR,iccma17,tursib_20110626_1306.gml.20,NO
solution,DS-PR,iccma17,tursib_20110626_1306.gml.20.arg2,NO
solution,DS-PR,iccma17,view2gt_20150927_1744.gml.50,NO
solution,DS-PR,iccma17,view2gt_20150927_1744.gml.50.arg2,NO
solution,DS-PR,iccma17,villavesas_20150331_1146.gml.50,NO
solution,DS-PR,iccma17,WS_200_28_50_70,NO
solution,DS-PR,iccma17,WS_200_28_90_50,NO
solution,DS-PR,iccma17,WS_300_16_70_30,NO
solution,DS-PR,iccma17,WS_300_16_70_70,NO
solution,DS-PR,iccma17,WS_300_16_90_30,NO
solution,DS-PR,iccma17,WS_300_16_90_70,NO
solution,DS-PR,iccma17,WS_300_24_50_10,NO
solution,DS-PR,iccma17,WS_300_24_50_30,NO
solution,DS-PR,iccma17,WS_300_24_50_50,NO
solution,DS-PR,iccma17,WS_300_24_50_70,NO
solution,DS-PR,iccma17,WS_300_24_70_10,NO
solution,DS-PR,iccma17,WS_300_24_70_30,NO
solution,DS-PR,iccma17,WS_300_24_70_50,NO
solution,DS-PR,iccma17,WS_300_24_90_10,NO
solution,DS-PR,iccma17,WS_300_24_90_10.arg2,NO
solution,DS-PR,iccma17,WS_300_32_30_70,NO
solution,DS-PR,iccma17,WS_300_32_50_70,NO
solution,DS-PR,iccma17,WS_300_32_90_10,NO
solution,DS-PR,iccma17,WS_300_32_90_10.arg2,NO
solution,DS-PR,iccma17,WS_300_32_90_70,NO
solution,DS-PR,iccma17,WS_300_32_90_70.arg2,NO
solution,DS-PR,iccma17,WS_400_16_50_70,NO
solution,DS-PR,iccma17,WS_400_16_70_50,NO
solution,DS-PR,iccma17,WS_400_16_90_30,NO
solution,DS-PR,iccma17,WS_400_16_90_70,NO
solution,DS-PR,iccma17,WS_400_16_90_70.arg2,NO
solution,DS-PR,iccma17,WS_400_24_30_70,NO
solution,DS-PR,iccma17,WS_400_32_30_50,NO
solution,DS-PR,iccma17,WS_400_32_30_70,NO
solution,DS-PR,iccma17,WS_500_24_30_10,NO
solution,DS-PR,iccma17,WS_500_24_30_30,NO
solution,DS-PR,iccma17,WS_500_24_30_50,NO
solution,DS-PR,iccma17,WS_500_24_30_70,NO
solution,DS-PR,iccma17,WS_500_24_90_50,NO
solution,DS-PR,iccma17,yamhill-or-us.gml.20,NO
solution,DS-PR,iccma19,A-1-admbuster_1000,YES
solution,DS-PR,iccma19,A-1-admbuster_2000,NO
solution,DS-PR,iccma19,A-1-admbuster_4000,NO
solution,DS-PR,iccma19,A-1-admbuster_6000,YES
solution,DS-PR,iccma19,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01,NO
solution,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04,YES
solution,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09,YES
solution,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10,YES
solution,DS-PR,iccma19,A-1-BA_120_30_3,NO
solution,DS-PR,iccma19,A-1-BA_180_10_2,YES
solution,DS-PR,iccma19,A-1-BA_200_10_5,YES
solution,DS-PR,iccma19,A-1-BA_40_80_5,YES
solution,DS-PR,iccma19,A-1-BA_60_70_3,NO
solution,DS-PR,iccma19,A-1-brookings-or-us.gml.50,NO
solution,DS-PR,iccma19,A-1-caravan-or-us.gml.80,NO
solution,DS-PR,iccma19,A-1-ER_100_100_1,NO
solution,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf,YES
solution,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf,YES
solution,DS-PR,iccma19,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf,NO
solution,DS-PR,iccma19,A-1-grd_1790_4_8,NO
solution,DS-PR,iccma19,A-1-grd_2065_1_8,NO
solution,DS-PR,iccma19,A-1-grd_418_2_9,NO
solution,DS-PR,iccma19,A-1-grd_489_5_8,NO
solution,DS-PR,iccma19,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20,NO
solution,DS-PR,iccma19,A-1-stb_190_70,NO
solution,DS-PR,iccma19,A-1-stb_291_2,NO
solution,DS-PR,iccma19,A-1-stb_389_42,NO
solution,DS-PR,iccma19,A-1-stb_437_137,NO
solution,DS-PR,iccma19,A-2-admbuster_10000,NO
solution,DS-PR,iccma19,A-2-admbuster_8000,NO
solution,DS-PR,iccma19,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
solution,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,NO
solution,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,NO
solution,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,NO
solution,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,NO
solution,DS-PR,iccma19,A-2-BA_180_20_1,YES
solution,DS-PR,iccma19,A-2-BA_200_30_2,YES
solution,DS-PR,iccma19,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf,YES
solution,DS-PR,iccma19,A-2-grd_1697_5_7,NO
solution,DS-PR,iccma19,A-2-grd_1948_5_1,NO
solution,DS-PR,iccma19,A-2-grd_3018_3_7,NO
solution,DS-PR,iccma19,A-2-grd_3908_2_1,NO
solution,DS-PR,iccma19,A-2-grd_5178_1_1,NO
solution,DS-PR,iccma19,A-2-stb_422_250,NO
solution,DS-PR,iccma19,A-2-stb_428_430,YES
solution,DS-PR,iccma19,A-2-stb_547_485,NO
solution,DS-PR,iccma19,A-2-WS_300_16_70_30,NO
solution,DS-PR,iccma19,A-2-WS_300_16_90_30,NO
solution,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,NO
solution,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,NO
solution,DS-PR,iccma19,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
solution,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
solution,DS-PR,iccma19,A-3-bw2.pfile-4-02.pddl.2.cnf,NO
solution,DS-PR,iccma19,A-3-grd_8034_1_2,YES
solution,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
solution,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
solution,DS-PR,iccma19,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
solution,DS-PR,iccma19,A-4-grd_7891_3_9,NO
solution,DS-PR,iccma19,B-1-admbuster_1000,NO
solution,DS-PR,iccma19,B-1-admbuster_2000,YES
solution,DS-PR,iccma19,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,NO
solution,DS-PR,iccma19,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06,NO
solution,DS-PR,iccma19,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08,YES
solution,DS-PR,iccma19,B-1-BA_100_20_1,NO
solution,DS-PR,iccma19,B-1-BA_120_20_2,YES
solution,DS-PR,iccma19,B-1-BA_40_30_3,NO
solution,DS-PR,iccma19,B-1-BA_40_60_2,NO
solution,DS-PR,iccma19,B-1-BA_40_80_4,NO
solution,DS-PR,iccma19,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf,NO
solution,DS-PR,iccma19,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf,NO
solution,DS-PR,iccma19,B-1-grd_156_3_6,YES
solution,DS-PR,iccma19,B-1-grd_1892_1_3,NO
solution,DS-PR,iccma19,B-1-grd_1948_5_1,NO
solution,DS-PR,iccma19,B-1-grd_3018_3_7,NO
solution,DS-PR,iccma19,B-1-massachusetts-archiver_20090912_0208.gml.50,NO
solution,DS-PR,iccma19,B-1-stb_138_162,NO
solution,DS-PR,iccma19,B-1-stb_161_74,NO
solution,DS-PR,iccma19,B-1-stb_199_128,NO
solution,DS-PR,iccma19,B-1-university-of-pretoria_20150805_1406.normalized.gml.80,NO
solution,DS-PR,iccma19,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
solution,DS-PR,iccma19,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
solution,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,YES
solution,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
solution,DS-PR,iccma19,B-2-BA_140_30_5,YES
solution,DS-PR,iccma19,B-2-comune-di-castellanza_20151218_2338.gml.80,NO
solution,DS-PR,iccma19,B-2-stb_287_202,NO
solution,DS-PR,iccma19,B-2-stb_291_2,NO
solution,DS-PR,iccma19,B-2-stb_330_291,NO
solution,DS-PR,iccma19,B-2-stb_410_118,NO
solution,DS-PR,iccma19,B-2-stb_625_161,NO
solution,DS-PR,iccma19,B-2-WS_200_20_90_50,NO
solution,DS-PR,iccma19,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
solution,DS-PR,iccma19,B-3-stb_327_100,NO
solution,DS-PR,iccma19,B-3-stb_339_393,NO
solution,DS-PR,iccma19,B-3-stb_380_405,NO
solution,DS-PR,iccma19,B-3-stb_390_450,NO
solution,DS-PR,iccma19,B-3-stb_428_430,YES
solution,DS-PR,iccma19,B-3-stb_430_209,NO
solution,DS-PR,iccma19,B-3-stb_457_193,NO
solution,DS-PR,iccma19,B-3-stb_522_11,NO
solution,DS-PR,iccma19,B-3-stb_590_330,NO
solution,DS-PR,iccma19,B-3-stb_696_368,NO
solution,DS-PR,iccma19,B-3-stb_696_412,NO
solution,DS-PR,iccma19,B-3-stb_763_492,NO
solution,DS-PR,iccma19,B-3-stb_767_429,NO
solution,DS-PR,iccma19,B-3-WS_300_16_70_30,YES
solution,DS-PR,iccma19,B-3-WS_300_16_90_30,NO
solution,DS-PR,iccma19,B-4-stb_547_485,NO
solution,DS-PR,iccma19,C-1-admbuster_10000,NO
solution,DS-PR,iccma19,C-1-admbuster_1000,NO
solution,DS-PR,iccma19,C-1-admbuster_6000,NO
solution,DS-PR,iccma19,C-1-admbuster_8000,NO
solution,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08,NO
solution,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07,YES
solution,DS-PR,iccma19,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02,NO
solution,DS-PR,iccma19,C-1-BA_120_20_5,YES
solution,DS-PR,iccma19,C-1-BA_60_60_2,NO
solution,DS-PR,iccma19,C-1-BA_80_20_4,YES
solution,DS-PR,iccma19,C-1-bluestar-or-us.gml.20,NO
solution,DS-PR,iccma19,C-1-calaveras-transit_20151216_1707.gml.50,NO
solution,DS-PR,iccma19,C-1-ER_100_100_3,NO
solution,DS-PR,iccma19,C-1-grd_1222_5_4,NO
solution,DS-PR,iccma19,C-1-grd_3018_3_7,NO
solution,DS-PR,iccma19,C-1-grd_489_5_8,NO
solution,DS-PR,iccma19,C-1-grd_5178_1_1,NO
solution,DS-PR,iccma19,C-1-grd_8034_1_2,NO
solution,DS-PR,iccma19,C-1-stb_234_487,NO
solution,DS-PR,iccma19,C-1-stb_373_251,NO
solution,DS-PR,iccma19,C-1-stb_463_93,NO
solution,DS-PR,iccma19,C-1-WS_200_28_70_10,NO
solution,DS-PR,iccma19,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
solution,DS-PR,iccma19,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
solution,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,NO
solution,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
solution,DS-PR,iccma19,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,NO
solution,DS-PR,iccma19,C-2-stb_304_352,NO
solution,DS-PR,iccma19,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
solution,DS-PR,iccma19,Medium-result-b1,NO
solution,DS-PR,iccma19,Medium-result-b16,NO
solution,DS-PR,iccma19,Medium-result-b17,NO
solution,DS-PR,iccma19,Medium-result-b2,NO
solution,DS-PR,iccma19,Medium-result-b23,NO
solution,DS-PR,iccma19,Medium-result-b24,NO
solution,DS-PR,iccma19,Medium-result-b25,NO
solution,DS-PR,iccma19,n100p3q34ve,NO
solution,DS-PR,iccma19,n100p5q2,NO
solution,DS-PR,iccma19,n128p5q2_ve,NO
solution,DS-PR,iccma19,n160p3q24e,NO
solution,DS-PR,iccma19,n160p5q2_ve,NO
solution,DS-PR,iccma19,n192p5q2_ve,NO
solution,DS-PR,iccma19,n224p5q2_ve,NO
solution,DS-PR,iccma19,n256p3q08n,NO
solution,DS-PR,iccma19,n256p5q2_e,NO
solution,DS-PR,iccma19,n320p5q2_n,NO
solution,DS-PR,iccma19,Small-result-b100,NO
solution,DS-PR,iccma19,Small-result-b101,NO
solution,DS-PR,iccma19,Small-result-b10,NO
solution,DS-PR,iccma19,Small-result-b102,NO
solution,DS-PR,iccma19,Small-result-b103,NO
solution,DS-PR,iccma19,Small-result-b104,NO
solution,DS-PR,iccma19,Small-result-b105,NO
solution,DS-PR,iccma19,Small-result-b106,NO
solution,DS-PR,iccma19,Small-result-b107,NO
solution,DS-PR,iccma19,Small-result-b108,NO
solution,DS-PR,iccma19,Small-result-b11,NO
solution,DS-PR,iccma19,Small-result-b12,NO
solution,DS-PR,iccma19,Small-result-b13,NO
solution,DS-PR,iccma19,Small-result-b14,NO
solution,DS-PR,iccma19,Small-result-b15,NO
solution,DS-PR,iccma19,Small-result-b16,NO
solution,DS-PR,iccma19,Small-result-b17,NO
solution,DS-PR,iccma19,Small-result-b18,NO
solution,DS-PR,iccma19,Small-result-b19,YES
solution,DS-PR,iccma19,Small-result-b20,NO
solution,DS-PR,iccma19,Small-result-b21,NO
solution,DS-PR,iccma19,Small-result-b2,NO
solution,DS-PR,iccma19,Small-result-b22,YES
solution,DS-PR,iccma19,Small-result-b23,NO
solution,DS-PR,iccma19,Small-result-b24,YES
solution,DS-PR,iccma19,Small-result-b25,NO
solution,DS-PR,iccma19,Small-result-b26,NO
solution,DS-PR,iccma19,Small-result-b27,YES
solution,DS-PR,iccma19,Small-result-b28,NO
solution,DS-PR,iccma19,Small-result-b29,NO
solution,DS-PR,iccma19,Small-result-b30,NO
solution,DS-PR,iccma19,Small-result-b31,NO
solution,DS-PR,iccma19,Small-result-b3,YES
solution,DS-PR,iccma19,Small-result-b33,NO
solution,DS-PR,iccma19,Small-result-b34,NO
solution,DS-PR,iccma19,Small-result-b35,NO
solution,DS-PR,iccma19,Small-result-b36,NO
solution,DS-PR,iccma19,Small-result-b37,NO
solution,DS-PR,iccma19,Small-result-b38,NO
solution,DS-PR,iccma19,Small-result-b39,NO
solution,DS-PR,iccma19,Small-result-b40,NO
solution,DS-PR,iccma19,Small-result-b41,NO
solution,DS-PR,iccma19,Small-result-b4,NO
solution,DS-PR,iccma19,Small-result-b42,NO
solution,DS-PR,iccma19,Small-result-b43,NO
solution,DS-PR,iccma19,Small-result-b44,YES
solution,DS-PR,iccma19,Small-result-b45,NO
solution,DS-PR,iccma19,Small-result-b46,NO
solution,DS-PR,iccma19,Small-result-b47,NO
solution,DS-PR,iccma19,Small-result-b48,NO
solution,DS-PR,iccma19,Small-result-b49,NO
solution,DS-PR,iccma19,Small-result-b50,NO
solution,DS-PR,iccma19,Small-result-b51,NO
solution,DS-PR,iccma19,Small-result-b5,NO
solution,DS-PR,iccma19,Small-result-b52,NO
solution,DS-PR,iccma19,Small-result-b53,NO
solution,DS-PR,iccma19,Small-result-b54,NO
solution,DS-PR,iccma19,Small-result-b55,NO
solution,DS-PR,iccma19,Small-result-b56,NO
solution,DS-PR,iccma19,Small-result-b57,NO
solution,DS-PR,iccma19,Small-result-b58,NO
solution,DS-PR,iccma19,Small-result-b59,NO
solution,DS-PR,iccma19,Small-result-b60,NO
solution,DS-PR,iccma19,Small-result-b61,NO
solution,DS-PR,iccma19,Small-result-b6,NO
solution,DS-PR,iccma19,Small-result-b62,NO
solution,DS-PR,iccma19,Small-result-b63,NO
solution,DS-PR,iccma19,Small-result-b64,NO
solution,DS-PR,iccma19,Small-result-b65,NO
solution,DS-PR,iccma19,Small-result-b66,NO
solution,DS-PR,iccma19,Small-result-b67,NO
solution,DS-PR,iccma19,Small-result-b68,NO
solution,DS-PR,iccma19,Small-result-b69,NO
solution,DS-PR,iccma19,Small-result-b70,NO
solution,DS-PR,iccma19,Small-result-b71,NO
solution,DS-PR,iccma19,Small-result-b72,NO
solution,DS-PR,iccma19,Small-result-b73,NO
solution,DS-PR,iccma19,Small-result-b74,NO
solution,DS-PR,iccma19,Small-result-b75,NO
solution,DS-PR,iccma19,Small-result-b76,NO
solution,DS-PR,iccma19,Small-result-b77,NO
solution,DS-PR,iccma19,Small-result-b78,NO
solution,DS-PR,iccma19,Small-result-b79,NO
solution,DS-PR,iccma19,Small-result-b80,NO
solution,DS-PR,iccma19,Small-result-b81,NO
solution,DS-PR,iccma19,Small-result-b8,NO
solution,DS-PR,iccma19,Small-result-b82,NO
solution,DS-PR,iccma19,Small-result-b83,NO
solution,DS-PR,iccma19,Small-result-b84,NO
solution,DS-PR,iccma19,Small-result-b85,NO
solution,DS-PR,iccma19,Small-result-b86,NO
solution,DS-PR,iccma19,Small-result-b87,NO
solution,DS-PR,iccma19,Small-result-b88,NO
solution,DS-PR,iccma19,Small-result-b89,NO
solution,DS-PR,iccma19,Small-result-b90,NO
solution,DS-PR,iccma19,Small-result-b91,NO
solution,DS-PR,iccma19,Small-result-b9,NO
solution,DS-PR,iccma19,Small-result-b92,NO
solution,DS-PR,iccma19,Small-result-b93,NO
solution,DS-PR,iccma19,Small-result-b94,NO
solution,DS-PR,iccma19,Small-result-b95,NO
solution,DS-PR,iccma19,Small-result-b96,NO
solution,DS-PR,iccma19,Small-result-b97,NO
solution,DS-PR,iccma19,Small-result-b98,NO
solution,DS-PR,iccma19,Small-result-b99,NO
solution,DS-PR,iccma19,T-1-admbuster_1000,NO
solution,DS-PR,iccma19,T-1-admbuster_2000,YES
solution,DS-PR,iccma19,T-1-admbuster_4000,NO
solution,DS-PR,iccma19,T-1-admbuster_6000,NO
solution,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03,NO
solution,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10,NO
solution,DS-PR,iccma19,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10,NO
solution,DS-PR,iccma19,T-1-BA_100_10_3,NO
solution,DS-PR,iccma19,T-1-BA_100_10_5,NO
solution,DS-PR,iccma19,T-1-BA_20_60_3,NO
solution,DS-PR,iccma19,T-1-BA_40_50_2,YES
solution,DS-PR,iccma19,T-1-BA_80_30_3,NO
solution,DS-PR,iccma19,T-1-caravan-airport-transportation_20151216_1604.gml.20,NO
solution,DS-PR,iccma19,T-1-cascadespoint-or-us.gml.20,NO
solution,DS-PR,iccma19,T-1-ER_100_30_5,YES
solution,DS-PR,iccma19,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf,NO
solution,DS-PR,iccma19,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf,NO
solution,DS-PR,iccma19,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf,NO
solution,DS-PR,iccma19,T-1-grd_1222_5_4,NO
solution,DS-PR,iccma19,T-1-grd_156_3_6,YES
solution,DS-PR,iccma19,T-1-grd_1892_1_3,YES
solution,DS-PR,iccma19,T-1-grd_2130_2_7,NO
solution,DS-PR,iccma19,T-1-stb_127_253,NO
solution,DS-PR,iccma19,T-1-stb_192_170,NO
solution,DS-PR,iccma19,T-1-stb_218_401,NO
solution,DS-PR,iccma19,T-1-stb_280_229,NO
solution,DS-PR,iccma19,T-2-admbuster_10000,YES
solution,DS-PR,iccma19,T-2-admbuster_8000,NO
solution,DS-PR,iccma19,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03,NO
solution,DS-PR,iccma19,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02,NO
solution,DS-PR,iccma19,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03,NO
solution,DS-PR,iccma19,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07,NO
solution,DS-PR,iccma19,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,NO
solution,DS-PR,iccma19,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf,YES
solution,DS-PR,iccma19,T-2-grd_1697_5_7,NO
solution,DS-PR,iccma19,T-2-grd_3018_3_7,NO
solution,DS-PR,iccma19,T-2-grd_3434_3_2,NO
solution,DS-PR,iccma19,T-2-grd_4383_1_10,NO
solution,DS-PR,iccma19,T-2-grd_5178_1_1,NO
solution,DS-PR,iccma19,T-2-stb_265_466,NO
solution,DS-PR,iccma19,T-2-stb_339_81,NO
solution,DS-PR,iccma19,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,NO
solution,DS-PR,iccma19,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
solution,DS-PR,iccma19,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
solution,DS-PR,iccma19,T-3-grd_8034_1_2,NO
solution,DS-PR,iccma19,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
solution,DS-PR,iccma19,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
solution,DS-PR,iccma19,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
solution,DS-PR,iccma19,T-4-grd_6756_4_7,NO
solution,DS-PR,iccma19,T-4-grd_8020_3_4,NO
solution,DS-PR,iccma21,b_5_10_10,NO
solution,DS-PR,iccma21,b_5_10_6,NO
solution,DS-PR,iccma21,b_5_10_7,NO
solution,DS-PR,iccma21,b_5_10_8,NO
solution,DS-PR,iccma21,b_5_10_9,NO
